Rinkimai,Rinkimų rūšis,Rinkimų data,Apygardos Nr.,Apygardos pavadinimas,Kandidatų sąrašo Nr.,Kandidatų sąrašo pavadinimas,Kandidato Nr. sąraše,Kandidato vardas,Kandidato pavardė,Kandidato lytis,Kandidatą iškėlusi organizacija,Ar išrinktas?,Kiek kartų dalyvavo daugiamandatėje apygardoje,Kiek kartų dalyvavo vienmandatėje apygardoje,"Kiek kartų buvo
 išrinktas",Kada buvo išrinktas pirmą kartą,Kada buvo išrinktas paskutinį kartą
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,97,VYTAUTAS,MIKELIONIS,Vyras,Darbo partija,Neišrinktas,9,0,4,2007-03-04,2019-04-18
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,98,VYTAUTAS,LIEPA,Vyras,Darbo partija,Neišrinktas,6,2,2,2007-03-04,2011-02-27
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,99,GEMAS,DURNEIKA,Vyras,Darbo partija,Neišrinktas,5,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,100,SAULIUS,JAKIMAVIČIUS,Vyras,Darbo partija,Neišrinktas,4,4,5,2007-03-04,2019-04-11
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,101,BIRUTĖ,BOREIKINA,Moteris,Darbo partija,Neišrinktas,3,2,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,102,ARŪNĖ,EIDIKIENĖ,Moteris,Darbo partija,Neišrinktas,3,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,103,VAIDUTIS,ZLATKUS,Vyras,Darbo partija,Neišrinktas,4,1,2,2012-11-13,2015-03-22
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,104,JUOZAS,BUČIUS,Vyras,Darbo partija,Neišrinktas,6,0,2,2011-02-27,2015-03-22
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,105,GALINA,KUZMIENĖ,Moteris,Darbo partija,Neišrinktas,6,0,2,2011-02-27,2015-03-22
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,106,ALGIRDAS,SAKALAUSKAS,Vyras,Darbo partija,Neišrinktas,3,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,107,DONATAS,GABALIS,Vyras,Darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,108,RAIMONDAS,LIGNUGARIS,Vyras,Darbo partija,Neišrinktas,3,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,109,VYTIS,KISIELIUS,Vyras,Darbo partija,Neišrinktas,3,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,110,GRETA,DAMBRAUSKAITĖ,Moteris,Darbo partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,111,ALEKSANDR,DAGIL,Vyras,Darbo partija,Neišrinktas,3,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,112,IEVA,TEREŠINA,Moteris,Darbo partija,Neišrinktas,3,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,113,LINA,MAKAREVIČIŪTĖ,Moteris,Darbo partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,114,GEDAS,KRIVICKAS,Vyras,Darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,115,NONA,MISIŪNIENĖ,Moteris,Darbo partija,Neišrinktas,3,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,116,SIMAS,GARBALIAUSKAS,Vyras,Darbo partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,117,STASYS,RADZEVIČIUS,Vyras,Darbo partija,Neišrinktas,3,0,1,2019-04-12,2019-04-12
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,118,RIMA,KRIVICKAITĖ,Moteris,Darbo partija,Neišrinktas,4,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,119,RIČARDAS,ŠIDLAUSKAS,Vyras,Darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,120,EDGARAS,SKARDŽIUS,Vyras,Darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,121,DANUTĖ,SUCHAREVSKAJA,Moteris,Darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,122,EDMANTAS,VAIŠVILA,Vyras,Darbo partija,Neišrinktas,6,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,123,LORETA,FOKIENĖ,Moteris,Darbo partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,124,EDITA,ŠIMKUTĖ,Moteris,Darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,125,ROMUALDAS,BUTRIMAS,Vyras,Darbo partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,126,RENATAS,RAKAUSKAS,Vyras,Darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,127,REGINA,LUKOŠIENĖ,Moteris,Darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,128,DEIVIDAS,GRIGARAVIČIUS,Vyras,Darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,129,VALDAS,ZUBINAS,Vyras,Darbo partija,Neišrinktas,7,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,130,EGIDIJUS,KAŠĖTA,Vyras,Darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,131,DAIVA,ČIŽIENĖ,Moteris,Darbo partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,132,IGNAS,NAUBURAITIS,Vyras,Darbo partija,Neišrinktas,3,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,133,AUDRONĖ ONA,KAČIUŠIENĖ,Moteris,Darbo partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,134,MINDAUGAS,MARGEVIČIUS,Vyras,Darbo partija,Neišrinktas,4,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,135,ROMUALDAS,PARGALIAUSKAS,Vyras,Darbo partija,Neišrinktas,3,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,136,GIEDRIUS,ZUBRICKAS,Vyras,Darbo partija,Neišrinktas,3,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,137,RAIMONDAS,AMŠIEJUS,Vyras,Darbo partija,Neišrinktas,5,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,138,SIGUTĖ,DAINORIENĖ,Moteris,Darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,139,RIKANTAS,AUKŠKALNIS,Vyras,Darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,140,RASA,ŠPOKIENĖ,Moteris,Darbo partija,Neišrinktas,5,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,16,Darbo partija,141,JUSTINAS,ČIŽIUS,Vyras,Darbo partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,1,GINTAUTAS,PALUCKAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,2,5,1,2015-03-22,2015-03-22
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,2,RASA,BUDBERGYTĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,1,2,1,2016-11-14,2016-11-14
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,3,LINAS,JONAUSKAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,2,3,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,4,ORINTA,LEIPUTĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,9,4,4,2007-03-04,2015-03-22
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,5,VILIJA,TARGAMADZĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,6,JULIUS,SABATAUSKAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,8,7,3,2008-10-12,2016-11-14
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,7,DOVILĖ,ŠAKALIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,1,2,1,2016-11-14,2016-11-14
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,8,RAMINTA,POPOVIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,2,3,3,2011-02-27,2016-11-14
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,9,ALGIRDAS,SYSAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,6,6,3,2008-10-12,2016-11-14
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,10,ROBERT,DUCHNEVIČ,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,1,2,2,2017-04-27,2019-04-17
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,11,LINAS,BALSYS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,1,3,2,2012-11-16,2016-11-14
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,12,RAMINTA,JAKELAITIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,3,2,2,2015-03-22,2019-04-24
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,13,JUSTAS,PANKAUSKAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,8,2,3,2011-04-01,2019-04-15
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,14,MODESTA,PETRAUSKAITĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,4,1,2,2015-03-08,2019-04-25
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,15,VAIDAS,NAVICKAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,16,VAIDAS,RUSYS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,2,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,17,IRENA,LUNSKIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,7,2,5,2007-03-04,2019-04-23
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,18,SVETLANA,GRIGORIAN,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,0,2,1,2019-04-16,2019-04-16
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,19,SAULIUS,ČAPLINSKAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,1,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,20,GIEDRIUS,DRUKTEINIS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,21,BIRUTĖ,VĖSAITĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,10,7,2,2008-10-12,2012-11-16
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,22,ALGIMANTAS,SALAMAKINAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,7,6,3,2007-03-04,2016-11-14
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,23,IGNAS,VAŠKELIS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,24,VIOLETA,BOREIKIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,5,3,2,2015-03-01,2019-04-18
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,25,SIMONA,KRUPECKAITĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,26,ALGIRDAS,RASLANAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,3,4,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,27,TOMAS,MARTINAITIS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,2,2,2,2015-03-22,2019-04-15
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,28,JŪRATĖ,ZAILSKIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,2,1,1,2019-04-18,2019-04-18
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,29,ARŪNAS,DUDĖNAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,5,4,4,2007-03-04,2019-04-16
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,30,ANTANAS,VALIONIS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,5,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,31,DAINORA,MINEIKIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,32,ALBINAS,MITRULEVIČIUS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,9,4,4,2007-03-04,2019-04-23
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,33,VAIDAS,VENCKUS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,2,1,2,2015-03-25,2019-04-23
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,34,DARIUS,RAZMISLEVIČIUS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,3,3,1,2015-03-22,2015-03-22
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,35,ROMALDAS,SAKALAUSKAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,36,TADAS,PRAJARA,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,1,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,37,DAIVA,RIKLIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,1,1,1,2019-04-12,2019-04-12
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,38,ANTANAS,JODAUGA,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,5,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,39,DIANA,KAUPAITIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,5,0,3,2012-05-14,2019-04-15
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,40,ANDRIUS,KALUGINAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,41,ALGIMANTAS,RADVILA,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,3,2,2,2015-03-22,2019-04-18
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,42,LINA,LUKYTĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,43,TOMAS,KATKUS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,2,1,2,2015-03-22,2019-04-18
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,44,ANTANAS,NESTECKIS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,7,6,4,2007-03-04,2019-04-18
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,45,SAULIUS,STRIPEIKA,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,1,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,46,EGLĖ DAIVA,KANIKOVIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,5,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,47,IRENA,SIRUSIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,4,1,2,2011-03-28,2015-03-22
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,48,DARIUS,PETROŠIUS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,1,4,3,2011-02-27,2019-04-24
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,49,BRONISLAVAS,POLITA,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,8,0,2,2007-03-04,2011-02-27
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,50,JUSTINAS,JASIUKAITIS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,3,1,3,2007-03-04,2015-03-22
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,51,RITA,GRIGALIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,4,0,2,2015-03-22,2019-04-24
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,52,LINETA,DARGIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,4,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,53,VIKTORAS,PROKOPČUKAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,2,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,54,LIUDAS,JONAITIS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,7,6,5,2007-03-04,2019-09-26
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,55,LIUTAURAS,GUDŽINSKAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,56,JUOZAS,OLEKAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,3,0,1,2015-03-22,2015-03-22
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,57,ALFONSAS,BRAZAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,3,3,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,58,ANNA,KUZNECOVIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,5,1,2,2015-03-22,2019-04-15
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,59,KRISTINA,MIŠKINIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,6,3,4,2007-03-04,2019-03-03
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,60,KĘSTUTIS,VILKAUSKAS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,8,3,4,2007-03-04,2019-04-08
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,61,JURGITA,ŠUKEVIČIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,3,1,1,2019-04-18,2019-04-18
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,62,GIEDRĖ,PURVANECKIENĖ,Moteris,Lietuvos socialdemokratų partija,Neišrinktas,9,3,1,2012-11-16,2012-11-16
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,63,ŠARŪNAS,BIRUTIS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,3,3,2,2011-02-27,2012-11-16
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,17,Lietuvos socialdemokratų partija,64,EUGENIJUS,SABUTIS,Vyras,Lietuvos socialdemokratų partija,Neišrinktas,2,2,3,2015-03-08,2019-04-11
